slow_service,0.8822551164
large_portions,0.8810051164
lamb_biryani,0.8784051904
vegetable_samosas,0.8761295494
pretty_decent,0.8759393269
cream_sauce,0.8759393269
indian_curry_bowl,0.8750752584
paneer_tikka,0.8749217831
home_cooked,0.8720806313
nice_touch,0.8713737605
sunday_night,0.8686059936
fish_curry,0.8684051904
great_suggestions,0.8682551164
udupi_cafe,0.8679147057
meat_dishes,0.8673795494
garlic_naan_bread,0.8673795494
months_ago,0.8664919251
tasted_great,0.8662999272
extensive_menu,0.8659393269
lunch_hour,0.8622551164
huge_menu,0.8622551164
great_flavor,0.8617544727
regular_menu,0.8610051164
shahi_paneer,0.8609002026
las_vegas,0.8604328342
buffet_line,0.8598961421
spiciest_curry,0.8587135359
highly_recommended,0.8564639025
veggie_dishes,0.8559393269
days_ago,0.8540260616
white_rice,0.8522551164
nice_decor,0.8522551164
mixed_vegetable,0.8522551164
long_wait,0.8522551164
indian_beers,0.8522551164
bit_dry,0.8522551164
taj_mahal,0.8509002026
cottage_cheese,0.8492234844
lamb_dish,0.8486059936
absolutely_amazing,0.8486059936
absolutely_loved,0.8470051164
free_mango_lassi,0.8467162841
mt_everest,0.8460119251
dal_makhani,0.8460119251
heat_level,0.8422551164
mosque_kitchen,0.8399528342
indian_joint,0.8386059936
visiting_vegas,0.8382551164
veggie_samosa,0.8382551164
naan_breads,0.8382551164
vegetarian_dishes,0.8373795494
friendly_staff,0.8373795494
curry_sauce,0.8373795494
absolutely_delicious,0.8373795494
aloo_gobi,0.8364919251
onion_naan,0.8322551164
favorite_dishes,0.8322551164
samosa_factory,0.8299528342
great_job,0.8282551164
chicken_tika,0.8282492984
vegetable_pakora,0.8273559936
gluten_free,0.8257419251
fry_bread,0.8252760616
super_nice,0.8247472980
wine_list,0.8238927283
chicken_pakora,0.8238340638
high_quality,0.8235208537
tandori_chicken,0.8232228688
vegetarian_vegan,0.8222551164
meat_options,0.8222551164
lamb_samosa,0.8222551164
cheese_naan,0.8209217831
strip_mall,0.8204328342
malai_kofta,0.8199528342
iced_tea,0.8199528342
tikki_masala,0.8191045616
tika_masala,0.8191045616
indian_lunch_buffets,0.8184051904
belly_dancer,0.8182761159
reasonable_prices,0.8167162841
wait_staff,0.8163303526
saturday_night,0.8156670873
perfectly_cooked,0.8147472980
chicken_tandoori,0.8130348980
indian_takeaway,0.8122551164
kebab_mahal,0.8101021800
return_visit,0.8082551164
indian_pakistani,0.8082551164
dining_experience,0.8061295494
lamb_curry,0.8052742862
sweet_rice,0.8049217831
spinach_curry,0.8022551164
seating_area,0.8022551164
stop_eating,0.7982551164
tikka_marsala,0.7975918511
large_selection,0.7970051164
late_night,0.7956464208
lamb_saag,0.7927070938
traditional_indian,0.7873795494
chicken_korma,0.7862999272
large_party,0.7846893269
vegan_friendly,0.7796464208
lunch_special,0.7784051904
shrimp_dish,0.7782551164
mixed_vegetables,0.7782051164
dining_room,0.7781259936
chicken_breast,0.7770727949
bad_experience,0.7770051164
indo_chinese_food,0.7757385237
medium_spicy,0.7737826087
regular_naan,0.7722551164
mango_lassis,0.7713802026
totally_worth,0.7710051164
soft_drinks,0.7710051164
pita_bread,0.7703418511
indian_style,0.7686059936
portion_size,0.7667162841
south_indian_dishes,0.7657385237
mint_bistro,0.7652760616
belly_dancing,0.7624048116
quick_service,0.7622551164
onion_bhaji,0.7613521800
vegan_dishes,0.7610051164
drink_orders,0.7610051164
chilli_chicken,0.7601498533
parking_lot,0.7596771932
plain_naan,0.7586059936
indian_village,0.7582551164
attentive_staff,0.7582551164
pretty_small,0.7577096619
indian_buffets,0.7573795494
chili_chicken,0.7565007305
mount_everest,0.7543528342
chicken_makhani,0.7538861341
weekend_buffet,0.7522551164
creamy_sauce,0.7522551164
regular_basis,0.7501021800
grocery_store,0.7493521800
weekday_lunch,0.7487795576
indian_restaurants,0.7484051904
super_friendly,0.7482551164
chicken_biriyani,0.7461498533
pleasantly_surprised,0.7443528342
the_service_was,0.7400000000
red_wine,0.7398413233
years_ago,0.7349862841
meat_eater,0.7328464208
vegetable_dishes,0.7322551164
bad_thing,0.7322551164
food_coma,0.7315918511
buffet_style,0.7301498533
la_carte,0.7282761159
southern_indian,0.7282551164
tiki_masala,0.7247545616
deep_fried,0.7238832294
great_selection,0.7231673971
pilau_rice,0.7231135359
finished_eating,0.7222551164
cooked_perfectly,0.7222551164
dipping_sauces,0.7179427283
nicely_decorated,0.7177139025
happy_hour,0.7134127283
weeks_ago,0.7131028342
the_food_is,0.7100000000
samosa_chaat,0.7098413233
fried_cheese,0.7070051164
main_courses,0.7051028342
vegetable_pakoras,0.6982551164
plain_rice,0.6982551164
big_deal,0.6982551164
chicken_vindaloo,0.6962999272
hidden_gem,0.6957521800
the_food_was,0.6900000000
tamarind_chutney,0.6881217831
chicken_biryani,0.6865007305
music_playing,0.6842585178
chicken_tikki,0.6809942469
indian_fare,0.6809217831
salad_bar,0.6782551164
fine_dining,0.6782551164
mango_custard,0.6745302026
tapas_style,0.6740840327
family_style,0.6686059936
carrot_halwa,0.6669679091
fried_chicken,0.6656043987
friday_night,0.6647028768
south_asian,0.6631135359
excellent_service,0.6619552759
the_free_chai,0.6603044643
the_bay_area,0.6603044643
aloo_tikki,0.6563528342
north_indian,0.6549217831
portion_sizes,0.6543528342
gobi_manchurian,0.6543528342
the_food_quality,0.6527182574
indian_bistro,0.6499686058
lamb_tikka_masala,0.6484051904
great_variety,0.6456043987
friday_evening,0.6447918511
favorite_indian_restaurant,0.6438961421
dum_biryani,0.6384864095
indian_food,0.6384051904
chili_sauce,0.6382551164
of_the,0.6357809331
positive_reviews,0.6354551164
the_chicken_tiki_masala,0.6327182574
prices_are_pretty,0.6324221657
masala_chai,0.6310775802
indo_chinese,0.6282761159
piping_hot,0.6263528342
meat_eaters,0.6216498221
favorite_restaurants,0.6210775802
indian_restaurant,0.6173795494
chicken_tiki,0.6170775802
the_chickpea_ceviche,0.6103044643
yum_yum,0.6082551164
mexican_food,0.6082551164
attentive_service,0.6077096619
restaurants_in_las_vegas,0.6051906941
taste_buds,0.6042241385
cafe_krishna,0.6037521800
the_portion_sizes,0.6027182574
vegas_strip,0.6023275802
paneer_masala,0.6003763285
chicken_saag,0.6003763285
water_glass,0.5997442469
music_videos,0.5957521800
authentic_indian,0.5942470193
india's_cuisine,0.5925976043
friendly_service,0.5919552759
i_ordered_the,0.5900000000
tuk_tuk,0.5860205407
at_the,0.5857809331
pretty_nice,0.5849217831
the_sweet_rice,0.5827182574
the_dining_area,0.5827182574
great_prices,0.5803763285
and_the_chicken_tikka_masala,0.5796411990
waiter_asked,0.5783275802
curry_bowl,0.5783275802
paper_plates,0.5756464208
the_cash_register,0.5750957445
lunch_menu,0.5749217831
buffet_items,0.5703763285
mouth_watering,0.5692234844
indian_grocery,0.5683275802
indian_places,0.5675803526
chinese_food,0.5649217831
family_owned,0.5646761159
fast_food_joint,0.5642524507
the_chicken_masala,0.5627182574
vegas_area,0.5623275802
on_the,0.5600000000
craving_indian_food,0.5573795494
chicken_curry,0.5540462160
the_parking_lot,0.5527182574
large_group,0.5509942469
nice_selection,0.5477821256
absolutely_love,0.5470775802
the_waiter_brought,0.5457590098
highly_recommend_this_place,0.5435017878
left_overs,0.5431715070
all_the,0.5400000000
chicken_madras,0.5383275802
prices_are_reasonable,0.5380491562
the_great_reviews,0.5327182574
the_lunch_buffet,0.5297452845
the_chicken_curry,0.5297452845
love_indian_food,0.5273795494
the_quality_of_the,0.5257809331
typical_indian,0.5223275802
loved_the_food,0.5192726552
the_dinner_menu,0.5185322109
the_chicken,0.5183497404
extremely_friendly,0.5183275802
the_lamb_rogan_josh,0.5127182574
the_dining_room,0.5127182574
the_chicken_makhani,0.5127182574
the_chicken_biryani,0.5127182574
small_restaurant,0.5107272057
authentic_indian_food,0.5084051904
chickpea_ceviche,0.5060205407
fresh_naan,0.5059552759
the_end_of_the,0.5057809331
great_price,0.5052726603
a_fan_of_indian_food,0.5048959727
restaurant_in_las_vegas,0.5041650531
the_chicken_vindaloo,0.5027182574
indian_beer,0.5008283059
couple_times,0.4983275802
south_indian_food,0.4973795494
the_chicken_was,0.4957809331
was_craving_indian_food,0.4955592380
lamb_dishes,0.4952726603
great_quality,0.4952726603
the_food_is_outstanding,0.4943549137
craving_indian,0.4939686058
friend_ordered,0.4923275802
the_hawaiian_marketplace,0.4921227715
but_the,0.4900000000
the_garlic_naan_bread,0.4885322109
the_back_of_the,0.4857809331
indian_restaurants_in_las_vegas,0.4845274288
family_run,0.4842630874
the_vegetable_korma,0.4827182574
the_food_court,0.4827182574
the_chicken_tandoori,0.4827182574
had_the_chicken_tikka_masala,0.4824821796
the_waiter,0.4813819408
the_service_is,0.4800000000
free_mango,0.4799686058
i_ordered_the_chicken_tikka,0.4785999903
wide_selection,0.4783275802
restaurants_in_edinburgh,0.4780491562
lunch_or_dinner,0.4757195341
credit_card,0.4757179091
the_saag_paneer,0.4727182574
the_aloo_gobi,0.4727182574
food_court,0.4700190411
with_the,0.4700000000
in_the,0.4700000000
couple_of_weeks,0.4680491562
discovered_this_place,0.4678607622
gift_certificate,0.4660205407
reviews_on_yelp,0.4657465246
the_mango_ice_cream,0.4627182574
the_lamb_korma,0.4627182574
indian_cooking,0.4623275802
the_end_of_the_meal,0.4607186755
to_the,0.4600000000
and_it_was,0.4600000000
the_mosque_kitchen,0.4597452845
the_chicken_korma,0.4597452845
blend_of_spices,0.4590747972
the_quality_of,0.4557809331
cash_register,0.4557179091
the_buffet_line,0.4551998299
an_indian_lunch_buffet,0.4548959727
chilli_connection,0.4548048116
the_goat_curry,0.4497452845
saffron_flavors_of_india,0.4491017878
bottle_of_wine,0.4490747972
i_ordered_the_chicken_tikka_masala,0.4479367250
other_indian_restaurants,0.4455592380
chicken_dish,0.4452726603
recommend_this_place,0.4441650531
the_spice_level,0.4427182574
the_cheese_naan,0.4427182574
the_place_was,0.4400000000
had_the,0.4400000000
phoenix_area,0.4399686058
the_portion_was,0.4387539060
the_food_was_fantastic,0.4385739807
the_food_was_awesome,0.4385739807
hit_or_miss,0.4381274288
spicy_sauce,0.4380605391
restaurants_in_town,0.4380491562
eaten_indian_food,0.4377096619
was_delicious_and_the,0.4357809331
the_middle_of_the,0.4357809331
and_the_quality_of_the,0.4357809331
curry_dishes,0.4352726603
the_place_was_packed,0.4337246689
the_rice_pudding,0.4327182574
the_staff,0.4313819408
i_was,0.4300000000
i_had_the,0.4300000000
and_i,0.4300000000
the_gobi_manchurian,0.4297452845
my_water_glass,0.4294539748
the_rice_was,0.4293103448
and_the,0.4293103448
i_had_the_chicken_tikka,0.4285739807
the_staff_was_friendly,0.4279107154
and_the_lamb_was,0.4257809331
and_the_chicken_was,0.4257809331
love_this_place,0.4235017878
great_experience,0.4230694830
the_vegetarian_dishes,0.4227182574
our_water_glasses,0.4224821796
the_service_and,0.4200000000
for_the,0.4200000000
and_the_service_was,0.4200000000
and_the_service_is,0.4200000000
the_wait_staff,0.4197452845
the_tandoori_chicken,0.4197452845
the_naan_bread,0.4197452845
bay_area,0.4188253405
the_food_is_fresh_and,0.4187539060
the_service_is_friendly,0.4179107154
the_place_is_clean,0.4179107154
the_rice_and,0.4157809331
is_that_the,0.4157809331
the_hostess,0.4143549137
the_chicken_tikka_masala_and,0.4135496105
the_palak_paneer,0.4127182574
the_belly_dancer,0.4127182574
enjoyed_the_food,0.4124174930
other_indian_buffets,0.4115592380
most_indian_places,0.4115592380
free_chai,0.4109942469
the_restaurant_was,0.4100000000
and_it,0.4100000000
northern_indian,0.4083275802
great_reviews,0.4081330028
the_lamb_was_tender,0.4079107154
places_in_town,0.4064081306
great_atmosphere,0.4059552759
the_other,0.4057809331
as_was_the,0.4057809331
other_indian_places,0.4055592380
my_friend_ordered,0.4055592380
in_las_vegas,0.4055592380
an_indian_place,0.4048959727
was_the_perfect,0.4043549137
the_difference,0.4043549137
the_tikka_masala,0.4027182574
the_main_dishes,0.4027182574
the_place,0.4025688073
favorite_places,0.4023275802
and_the_place_was,0.4000000000
and_the_food_was,0.4000000000
restaurants_in_madison,0.3990747972
the_service_was_pretty,0.3985739807
and_the_naan,0.3976864751
and_the_lamb,0.3976864751
rice_and_naan,0.3962996822
my_husband_ordered,0.3955592380
my_favorite_dish,0.3955592380
great_deal,0.3953451240
fast_food,0.3949217831
the_naan_and,0.3900000000
and_the_staff_was,0.3900000000
and_the_rice_was,0.3900000000
the_mango_lassi,0.3897452845
the_garlic_naan,0.3897452845
the_butter_chicken,0.3897452845
flavors_of_india,0.3880491562
and_the_garlic,0.3876864751
and_the_curry,0.3876864751
and_the_chicken,0.3876864751
from_the,0.3857809331
my_taste_buds,0.3834539748
the_belly_dancing,0.3827182574
the_buffet,0.3825688073
and_the_service,0.3819055420
and_the_food,0.3819055420
of_the_dishes,0.3813819408
decent_indian_food,0.3807272057
cooked_to_perfection,0.3801274288
the_lamb_vindaloo,0.3797452845
the_food_is_amazing,0.3797278268
to_the_buffet,0.3783497404
tender_chicken,0.3777821256
nepalese_food,0.3777821256
the_chicken_tiki,0.3774550996
the_restaurant_and,0.3757809331
the_only,0.3757809331
the_meal_and,0.3757809331
the_food_in,0.3757809331
by_the,0.3757809331
the_food_is_excellent,0.3756010077
many_indian_restaurants,0.3755592380
chicken_masala,0.3752726603
one_of_the_dishes,0.3743879342
seated_immediately,0.3742775802
indian_restaurant_in_las_vegas,0.3735017878
the_lamb_curry,0.3727182574
indian_sampler,0.3726784574
a_la_carte,0.3724821796
of_the_food,0.3718791522
selection_of_vegetarian,0.3711906941
the_rest_of_the,0.3700000000
ended_up,0.3700000000
and_the_food_is,0.3700000000
and_i_ordered_the,0.3700000000
the_chicken_tikka,0.3697452845
expect_to_pay,0.3690747972
lamb_tikka,0.3677821256
the_sauce_was,0.3657809331
the_lamb_and,0.3657809331
me_was_the,0.3657809331
i_get_the,0.3657809331
most_indian_restaurants,0.3655592380
at_india_palace,0.3655592380
the_chicken_tikka_masala_is,0.3635496105
indian_restaurants_in_town,0.3635017878
fan_of_indian_food,0.3635017878
the_vegetable_curry,0.3627182574
the_lunch_special,0.3627182574
local_indian,0.3626784574
an_authentic_indian,0.3615592380
vegetarian_friendly,0.3604487923
was_great_and_the,0.3600000000
the_chicken_and,0.3600000000
some_of_the,0.3600000000
and_plain_naan,0.3596411990
enjoy_the_food,0.3581636671
restaurants_in_vegas,0.3580491562
a_great_indian_restaurant,0.3579367250
the_food_was_great,0.3567548539
glass_of_wine,0.3566610041
asked_the_waiter,0.3562996822
burger_king,0.3560205407
was_that_the,0.3557809331
there_and_the,0.3557809331
the_atmosphere_was,0.3557809331
and_chicken_tikka,0.3554551525
i_got_the_chicken,0.3549377424
the_owner,0.3549113525
indian_restaurants_in_vegas,0.3535017878
indian_restaurant_in_vegas,0.3535017878
the_malai_kofta,0.3527182574
the_food,0.3525688073
for_the_food,0.3525688073
the_restaurant,0.3525357869
the_price,0.3513819408
the_chicken_tikka_masala_was,0.3505766375
i_love_indian_food_and,0.3505766375
the_restaurant_is,0.3500000000
the_buffet_was,0.3500000000
one_of_the,0.3500000000
and_the_naan_was,0.3500000000
the_service_is_great,0.3497278268
the_buffet_and,0.3493103448
the_meat_was,0.3487539060
the_lamb_vindaloo_and,0.3487539060
good_and_the,0.3457809331
an_indian_restaurant,0.3455592380
the_first_thing,0.3455087599
a_la_carte_menu,0.3431454449
a_great_indian,0.3431454449
the_basmati_rice,0.3427182574
and_great_service,0.3424821796
the_food_and,0.3400000000
and_a,0.3400000000
and_south_indian,0.3396411990
menu_is_extensive,0.3390747972
the_staff_is_friendly,0.3390645615
the_atmosphere_is_nice,0.3390645615
the_music_was,0.3387539060
modern_indian,0.3381330028
the_lack_of,0.3357809331
in_the_end,0.3356010077
their_lunch_buffet,0.3355592380
my_favorite_place,0.3355592380
a_large_group,0.3355592380
the_okra,0.3355087599
in_the_sauce,0.3355087599
the_phoenix_area,0.3351998299
place_for_indian_food,0.3351906941
the_exact,0.3343549137
craving_for_indian_food,0.3335017878
at_tandoori_times,0.3334539748
food_and_service,0.3327769010
favorite_dish,0.3326784574
the_naan,0.3325357869
ordered_the_chicken_tikka,0.3321136357
to_the_point,0.3313819408
in_the_middle,0.3313819408
i_highly_recommend_this_place,0.3310137834
a_food_court,0.3310137834
was_a,0.3300000000
but_the_food_was,0.3300000000
the_service_was_excellent,0.3297278268
i_thought_the,0.3287539060
places_in_vegas,0.3264081306
hot_and_fresh,0.3262996822
san_francisco,0.3260205407
hawaiian_marketplace,0.3260205407
the_time_i,0.3257809331
the_lamb_was,0.3257809331
at_the_buffet,0.3256010077
i_love_indian_food,0.3255592380
a_fast_food,0.3255592380
mango_chicken,0.3249942469
indian_food_in_town,0.3245274288
i_ordered_the_lamb,0.3243879342
worth_the_price,0.3236330156
a_bit_pricey,0.3231454449
to_las_vegas,0.3227182574
indian_music,0.3226784574
the_door,0.3225357869
and_the_place,0.3219055420
indian_restaurant_in_town,0.3218607622
prices_are_very_reasonable,0.3217333667
the_host,0.3213819408
quality_of_the_food,0.3205841710
the_same,0.3200000000
the_food_and_service,0.3197278268
the_spiciness_of,0.3187539060
the_smell_of,0.3187539060
the_curry_was,0.3187539060
shopping_center,0.3169679091
the_service_was_great,0.3167548539
were_seated_immediately,0.3162960801
so_was_the,0.3157809331
the_bf,0.3156010077
at_the_restaurant,0.3155087599
and_chicken_tikka_masala,0.3154551525
eat_indian_food,0.3152726603
indian_restaurants_in_edinburgh,0.3151906941
naan_and_rice,0.3136330156
the_server,0.3125357869
the_lamb,0.3125357869
was_good_and_the,0.3100000000
the_taste_of_the,0.3100000000
the_menu_and,0.3100000000
the_food_and_the,0.3100000000
i_like_the,0.3100000000
and_i_was,0.3100000000
the_only_place,0.3097278268
pretty_tasty,0.3081330028
curry_and_the,0.3064705882
was_the,0.3057809331
the_price_is,0.3057809331
that_is_the,0.3057809331
and_all_the,0.3057809331
great_indian_food,0.3052726603
best_indian_food_in_vegas,0.3048959727
a_bit_slow,0.3048959727
indian_food_in_vegas,0.3045274288
try_the_buffet,0.3043879342
the_opportunity,0.3043549137
the_customer_service,0.3027182574
food_and_great_service,0.3021136357
chicken_and_lamb,0.3021136357
the_amount_of_food,0.3019055420
and_the_restaurant,0.3019055420
and_the_buffet,0.3019055420
familiar_with_indian_food,0.3018607622
the_waitress,0.3013819408
the_cholas,0.3013819408
eating_indian_food,0.3007272057
is_my_favorite_indian_restaurant,0.3003505181
the_best,0.3000000000
coming_back,0.3000000000
variety_of_dishes,0.2987769010
buffet_and_the,0.2964705882
restaurant_in_madison,0.2964081306
of_and,0.2957809331
the_menu,0.2956010077
and_tandoori_chicken,0.2954551525
lamb_masala,0.2949942469
the_decor,0.2949113525
and_the_chicken_tikka,0.2948454946
in_the_food,0.2925688073
would_highly_recommend,0.2915592380
in_the_kitchen,0.2913819408
in_the_city,0.2913819408
for_the_amount_of_food,0.2907516959
the_fact_that,0.2900000000
it_was_a,0.2900000000
the_service_was_friendly,0.2897278268
and_the_garlic_naan,0.2890645615
the_owner_was,0.2887539060
i_enjoyed_the,0.2887539060
love_the_food,0.2881636671
restaurant_and_the,0.2864705882
naan_and_the,0.2864705882
masala_and_the,0.2864705882
chicken_and_the,0.2864705882
the_curries_were,0.2857809331
that_the,0.2857809331
to_the_table,0.2856010077
i_had_the_lamb,0.2856010077
was_extremely_friendly,0.2855592380
for_indian_food,0.2855592380
any_indian_restaurant,0.2855592380
a_great_experience,0.2855592380
from_the_menu,0.2855087599
service_was_great,0.2851906941
indian_food_in_the_valley,0.2849015145
and_the_sauce,0.2848454946
and_the_portions,0.2848454946
the_rio,0.2843549137
the_moment,0.2843549137
the_beginning,0.2843549137
the_bartender,0.2843549137
recommend_this_restaurant,0.2834747972
the_restaurant_has_a,0.2829729730
the_food_is_very_good,0.2829729730
i_opted_for_the,0.2829729730
my_husband,0.2825688073
my_favorite,0.2825688073
fresh_and_delicious,0.2821136357
we_ordered_the_chicken,0.2814149612
the_manager,0.2813819408
an_indian_buffet,0.2810137834
this_is_the,0.2800000000
of_the_food_was,0.2800000000
i_was_in_the,0.2800000000
and_the_service_was_great,0.2797278268
the_chicken_curry_and,0.2787539060
the_last_time_i,0.2757809331
i_was_told,0.2756010077
at_indian_restaurants,0.2755592380
the_waitstaff,0.2743549137
the_employees,0.2743549137
the_biggest,0.2743549137
favorite_indian,0.2743194830
indian_food_in_las_vegas,0.2741650531
and_chicken_curry,0.2731454449
the_flavor_was,0.2729729730
the_best_i_have_had,0.2729729730
ordered_the_chicken_tikka_masala,0.2721136357
the_food_was_excellent,0.2714149612
the_food_was_delicious,0.2714149612
the_food_is_great,0.2714149612
the_kitchen,0.2713819408
the_chef,0.2713819408
great_flavors,0.2707996695
the_staff_is,0.2700000000
at_least,0.2700000000
order_off_the_menu,0.2699209057
saffron_flavors,0.2697442469
the_table_and,0.2687539060
the_server_was,0.2687539060
the_sauces_were,0.2687539060
great_location,0.2681330028
clay_oven,0.2680205407
dishes_and_the,0.2664705882
delicious_and_the,0.2664705882
the_staff_were,0.2657809331
because_i,0.2657809331
as_the,0.2657809331
of_indian_food,0.2655592380
and_butter_chicken,0.2654551525
great_food,0.2652726603
love_love,0.2649942469
go_to_this_place,0.2648785150
and_the_owner,0.2648454946
the_uk,0.2643549137
the_register,0.2643549137
the_quantity,0.2643549137
expert_on_indian,0.2634747972
with_rice_and_a,0.2629729730
to_the_food,0.2625688073
on_the_wall,0.2625357869
off_the_menu,0.2625357869
and_great_food,0.2624821796
the_worst,0.2613819408
the_rest,0.2613819408
the_names,0.2613819408
of_the_meal,0.2613819408
the_one_i,0.2600000000
the_first_time,0.2600000000
pretty_good,0.2600000000
one_of_the_best,0.2600000000
next_time,0.2600000000
in_for_the_lunch_buffet,0.2597278268
ordered_the_chicken,0.2594492044
the_curries_are,0.2587539060
the_butter_chicken_was,0.2587539060
the_back_of,0.2587539060
i_was_happy,0.2585739807
glass_of_water,0.2566610041
and_the_staff,0.2560915885
it_to_the,0.2557809331
in_the_riviera,0.2556010077
a_lunch_buffet,0.2555592380
a_belly_dancer,0.2555592380
the_only_problem,0.2555087599
of_the_menu,0.2555087599
had_the_tandoori,0.2555087599
worth_the_trip,0.2552470506
their_chicken_tikka_masala,0.2548959727
and_the_waiter,0.2548454946
and_the_wait,0.2548454946
and_the_quality,0.2548454946
and_the_decor,0.2548454946
the_staff_is_friendly_and,0.2529729730
the_only_reason_i,0.2529729730
the_highlight_of,0.2529729730
for_the_rest_of,0.2529729730
the_garlic_nan,0.2527182574
the_chicken_tika,0.2527182574
last_night,0.2525688073
of_the_restaurant,0.2525357869
the_location_is,0.2522833178
taste_of_the_food,0.2514469161
all_of_the_food,0.2514149612
the_walls,0.2513819408
the_owners,0.2513819408
the_floor,0.2513819408
on_the_table,0.2513819408
all_the_dishes,0.2513819408
the_food_was_good_and,0.2500000000
the_best_indian_food_i_have,0.2500000000
some_of_the_best,0.2500000000
is_the,0.2500000000
to_and,0.2493103448
the_best_and,0.2493103448
it_was_the,0.2493103448
the_ambience_is,0.2487539060
the_service,0.2467548539
hit_the_spot,0.2462996822
chau_chau,0.2460205407
bhel_puri,0.2460205407
the_samosas_were,0.2457809331
for_the_price,0.2456010077
with_indian_food,0.2455592380
my_favorite_indian_restaurant,0.2455592380
best_indian_food,0.2455592380
the_quality_of_food,0.2455417803
the_exception,0.2455087599
chicken_curries,0.2453451240
best_indian_lunch,0.2448959727
an_indian_lunch,0.2448959727
the_window,0.2443549137
the_university,0.2443549137
of_the_evening,0.2443549137
food_was_fresh,0.2436906763
the_tandoori_chicken_was,0.2429729730
the_food_was_really_good,0.2429729730
the_masala_dosa,0.2427182574
the_lamb_biryani,0.2427182574
the_fish_curry,0.2427182574
the_staff_was_very_friendly,0.2425688073
my_wife,0.2425688073
my_friend,0.2425688073
a_great_meal,0.2424821796
not_the_best_indian,0.2419055420
the_ambiance,0.2413819408
my_favorite_dishes,0.2410137834
a_small_place,0.2410137834
our_server,0.2404635442
i_love_indian,0.2402960801
the_only_thing_i,0.2400000000
prices_are,0.2400000000
can't_wait_to_go_back,0.2400000000
as_well,0.2400000000
and_some_of_the,0.2400000000
and_not_the,0.2400000000
from_the_buffet,0.2397278268
the_first,0.2393103448
the_price_and,0.2387539060
at_the_end_of_the,0.2387539060
to_our_table,0.2367548539
were_the,0.2357809331
the_portions_are,0.2357809331
the_middle_of,0.2357809331
good_the,0.2357809331
the_usual,0.2356010077
on_the_buffet,0.2356010077
a_mango_lassi,0.2355592380
is_the_best_indian_restaurant,0.2355417803
