the_vegetable_korma,0.5417686584
the_sweet_rice,0.5417686584
curry_leaf,0.5410484432
fried_chicken,0.5402554996
and_the_chicken_tikka_masala,0.5400039525
lunch_special,0.5393557373
family_owned,0.5345710642
super_spicy,0.5335029398
a_la_carte_menu,0.5319530454
the_chicken_korma,0.5311804231
multiple_times,0.5309348068
vegetable_curry,0.5298886283
cream_sauce,0.5290044275
a_fast_food,0.5246723851
small_restaurant,0.5235029398
the_lamb_was_tender,0.5223242140
if_you_want,0.5215920823
nan_bread,0.5203465715
the_lamb_rogan_josh,0.5200039525
enjoyed_the_food,0.5188297714
my_friend_ordered,0.5135141704
lamb_dishes,0.5135029398
indian_restaurant_in_vegas,0.5132031730
the_chicken_vindaloo,0.5117686584
the_place_was_packed,0.5109605776
the_buffet_line,0.5109591498
the_chicken_tandoori,0.5100039525
the_food_court,0.5086403162
i_highly_recommend_this_place,0.5080554231
and_it_was,0.5058079096
dining_room,0.5053652705
dinner_menu,0.5050983127
restaurants_in_vegas,0.5047432633
the_end_of_the_meal,0.5045595081
an_indian_place,0.5043773540
fresh_naan,0.5032874226
our_water_glasses,0.5014121192
at_india_palace,0.5006104437
food_and_great_service,0.5005944773
the_service_is_friendly,0.5005595081
and_it,0.4998504628
paneer_tikka,0.4991576940
meat_eater,0.4968230627
the_wait_staff,0.4959374564
a_food_court,0.4940841498
indian_food_in_las_vegas,0.4932031730
the_belly_dancing,0.4929076792
my_favorite,0.4915920823
the_aloo_gobi,0.4900039525
love_the_food,0.4897411105
wait_to_go_back,0.4893719807
malai_kofta,0.4893195841
yogurt_sauce,0.4888891447
food_and_service,0.4881410612
i_love_indian_food,0.4863162927
chicken_tiki_masala,0.4861202029
weekday_lunch,0.4847763749
at_tandoori_times,0.4841878094
a_small_place,0.4841560808
an_indian_buffet,0.4835678455
nice_and_spicy,0.4835159796
craving_for_indian_food,0.4832031730
place_for_indian_food,0.4831250000
star_rating,0.4830478689
the_chicken_tikka_masala_and,0.4820244129
indian_restaurant_in_las_vegas,0.4817760657
the_staff_was_friendly,0.4809605776
vegetable_samosa,0.4804602079
vegetarian_dishes,0.4771634730
extensive_menu,0.4767084382
indian_restaurants_in_town,0.4732031730
our_server,0.4715920823
at_least,0.4715920823
home_cooked,0.4706935579
indian_restaurants_in_edinburgh,0.4678460301
traditional_indian,0.4672100569
lamb_dish,0.4666277587
the_back_of_the,0.4640432037
indian_food_in_vegas,0.4632031730
the_belly_dancer,0.4617686584
and_i,0.4598504628
lamb_biryani,0.4581853632
the_food_is_fresh_and,0.4571682037
the_food_was_fantastic,0.4549605776
worth_the_price,0.4540864393
i_had_the_chicken_tikka,0.4523242140
reasonable_prices,0.4514366990
curry_houses,0.4495487923
most_indian_restaurants,0.4489637268
restaurants_in_edinburgh,0.4489605570
naan_breads,0.4487614465
the_lunch_buffet,0.4468038316
the_food_is_outstanding,0.4460708717
on_the,0.4458079096
rice_and_naan,0.4455914468
the_end_of_the,0.4440432037
the_chicken_was,0.4440432037
chicken_and_lamb,0.4434982040
selection_of_vegetarian,0.4423278299
the_chicken,0.4418355776
will_be_back,0.4418079096
the_garlic_naan_bread,0.4417686584
vegas_strip,0.4417005769
spicy_sauce,0.4402554996
the_service_was_pretty,0.4391958717
best_indian_food_in_vegas,0.4382107026
of_the,0.4358079096
the_food_was_awesome,0.4349605776
the_food_is_excellent,0.4349605776
tamarind_chutney,0.4347646211
portion_size,0.4341152705
the_quality_of_the,0.4340432037
the_portion_was,0.4330087210
the_lamb_vindaloo_and,0.4318045674
places_in_vegas,0.4313707270
the_place_is_clean,0.4305595081
the_mango_ice_cream,0.4300039525
ordered_the_chicken_tikka_masala,0.4298801916
paneer_pakora,0.4283661922
best_indian_food_in_las_vegas,0.4268850490
the_place_was,0.4258079096
vegetable_korma,0.4253652705
chicken_madras,0.4249029031
the_restaurant_was,0.4240432037
the_chicken_tikka_masala_was,0.4237891188
love_this_place,0.4175323611
chicken_makhani,0.4173157980
saturday_night,0.4153652705
and_the_quality_of_the,0.4140432037
regular_naan,0.4129885998
chicken_biriyani,0.4121583161
would_highly_recommend,0.4121505340
my_husband,0.4118079096
the_tandoori_chicken,0.4111804231
the_atmosphere_is_nice,0.4091992140
my_favorite_indian_restaurant_in,0.4089249883
to_the,0.4058079096
at_the,0.4058079096
and_the_service_was,0.4058079096
and_the_food_was,0.4058079096
all_the,0.4058079096
and_the_service_is,0.4040432037
vegan_options,0.4039561972
the_waiter,0.4000708717
the_spice_level,0.3994157172
the_saag_paneer,0.3994157172
a_large_group,0.3992200194
masala_dosai,0.3990630780
chicken_vindaloo,0.3978156469
i_had_the,0.3958079096
is_that_the,0.3940432037
indian_buffets,0.3938339885
reasonable_price,0.3925907911
the_place,0.3918355776
the_food,0.3918355776
i_ordered_the_lamb,0.3918355776
can't_wait_to_go_back,0.3918079096
chicken_tandoori,0.3878777587
the_chicken_tikka,0.3862155963
the_rest_of_the,0.3858079096
in_the,0.3858079096
but_the,0.3858079096
i_love_indian_food_and,0.3830137177
the_phoenix_area,0.3829076792
the_cheese_naan,0.3817686584
decent_indian_food,0.3786555387
i_was,0.3758079096
the_food_was_great,0.3749605776
the_food_is_amazing,0.3749605776
my_favorite_indian_restaurant,0.3730682108
super_friendly,0.3727334972
dining_experience,0.3719435579
the_lamb_vindaloo,0.3711804231
the_goat_curry,0.3711804231
the_service_was_excellent,0.3709605776
the_service_is_great,0.3709605776
a_wide_selection,0.3705129023
last_night,0.3704442732
the_malai_kofta,0.3694157172
a_great_deal,0.3692200194
waiter_asked,0.3668076650
with_the,0.3658079096
taste_of_the_food,0.3651571372
a_hidden_gem,0.3641560808
the_quality_of,0.3640432037
high_quality,0.3624326883
the_buffet,0.3618355776
my_wife,0.3618079096
as_good_as,0.3618079096
an_expert_on_indian,0.3605579096
and_the_chicken,0.3598504628
indian_pakistani,0.3597467954
asked_the_waiter,0.3597191342
is_the_best_indian_restaurant,0.3591992140
ended_up,0.3580083443
we_ordered_the_chicken,0.3578355776
the_owner,0.3578355776
tandori_chicken,0.3577105570
other_indian_restaurants,0.3566585165
and_the_place_was,0.3558079096
the_food_was_excellent,0.3549605776
the_food_was_delicious,0.3549605776
the_rice_was,0.3540432037
the_atmosphere_was,0.3540432037
and_the_chicken_was,0.3540432037
mutter_paneer,0.3532005587
the_food_and_service,0.3531958717
the_samosas_were,0.3500432037
and_the_naan,0.3498504628
and_a,0.3498504628
naan_was_excellent,0.3481749764
indian_food_and,0.3471033668
great_food_and,0.3471033668
and_the_staff_was,0.3458079096
the_food_is_great,0.3449605776
masala_chai,0.3446881449
and_chicken_curry,0.3446723851
an_authentic_indian,0.3441024057
the_service_is,0.3440432037
the_meat_was,0.3440432037
and_the_lamb_was,0.3440432037
plain_naan,0.3440365772
to_the_table,0.3431992140
food_was_fresh,0.3423344592
my_husband_and_i,0.3418079096
the_butter_chicken,0.3411804231
the_curries_were,0.3400432037
the_main_dishes,0.3400039525
and_the_lamb,0.3398504628
to_try_the_lunch_buffet,0.3391992140
one_of_the_dishes,0.3391992140
the_gobi_manchurian,0.3384199072
the_tandoori_chicken_was,0.3375692732
quick_service,0.3369365480
the_food_is_very_good,0.3358079096
the_best_i_have_had,0.3358079096
had_the,0.3358079096
for_the,0.3358079096
vegetable_samosas,0.3355799215
the_quality_of_food,0.3349605776
the_sauce_was,0.3340432037
as_was_the,0.3340432037
friendly_and,0.3334145339
the_service_was_great,0.3331958717
was_extremely_friendly,0.3331215980
naan_was_great,0.3323344592
buffet_is_great,0.3323344592
nothing_special,0.3320338222
the_best_indian_food_i_have,0.3318079096
one_of_my_favorite,0.3318079096
food_and_great,0.3317462239
good_and_the,0.3298504628
and_the_service,0.3298504628
and_the_food,0.3298504628
try_the_buffet,0.3291992140
the_food_was_pretty_good,0.3289329096
the_best_indian_food,0.3278355776
and_the_food_is,0.3258079096
and_i_ordered_the,0.3258079096
the_staff_is_friendly_and,0.3249329096
meat_eaters,0.3241152705
there_and_the,0.3240432037
the_naan_and,0.3240432037
the_naan_bread_was,0.3235692732
south_indian_food,0.3232031730
matter_paneer,0.3230736370
order_off_the_menu,0.3229218430
i_ordered_the_chicken,0.3218355776
some_of_the_best,0.3218079096
the_naan_bread,0.3211804231
the_staff_is_friendly,0.3205595081
a_couple_times,0.3205129023
the_last_time_i,0.3200432037
the_fact_that,0.3200432037
the_yelp_reviews,0.3200039525
the_vegetarian_dishes,0.3200039525
chili_sauce,0.3199142920
the_restaurant_and,0.3198504628
the_meal_and,0.3198504628
the_lamb_and,0.3198504628
indian_beer,0.3195986696
the_mango_lassi,0.3194157172
for_the_amount_of_food,0.3191992140
the_chickpea_ceviche,0.3184199072
spinach_curry,0.3182067051
recommend_this_place,0.3173432855
water_glasses_were,0.3161384210
the_buffet_was,0.3158079096
the_food_was_amazing,0.3149605776
a_family_run,0.3141560808
i_get_the,0.3140432037
and_all_the,0.3140432037
the_staff_was_very_friendly,0.3123242140
this_place,0.3118079096
this_is_the_best_indian_food,0.3118079096
eating_indian_food,0.3110137320
an_indian_restaurant,0.3105462785
their_lunch_buffet,0.3101879283
the_buffet_and,0.3098504628
and_they,0.3098504628
and_the_garlic,0.3098504628
and_the_curry,0.3098504628
fast_food_joint,0.3097309303
is_a_great,0.3091992140
in_the_end,0.3091992140
the_garlic_naan,0.3075792326
mattar_paneer,0.3075512081
food_and,0.3074145339
the_flavor_was,0.3058079096
sweet_rice,0.3054981906
the_hawaiian_marketplace,0.3052949072
the_chicken_tikka_masala_is,0.3043773540
the_rice_and,0.3040432037
had_indian_food,0.3037891188
rice_and,0.3034145339
of_the_food,0.3031992140
i_absolutely_love,0.3031215980
naan_and_the,0.3022352941
the_rice_pudding,0.3017686584
food_was_awesome,0.3012999764
indian_grocery,0.3005005769
the_lamb_curry,0.3000039525
indian_takeaway,0.2992411878
food_was_served,0.2992094592
the_food_is_delicious_and,0.2989329096
not_a_huge_fan,0.2986509058
southern_indian,0.2984011991
vegan_friendly,0.2975020574
shahi_paneer,0.2964690256
was_the,0.2958079096
and_the,0.2958079096
for_indian_food,0.2941615267
dipping_sauces,0.2941152705
the_chicken_and,0.2940432037
and_the_naan_was,0.2940432037
the_garlic_naan_is,0.2935692732
i_got_the_chicken,0.2931992140
the_chicken_tika,0.2929076792
the_tikka_masala,0.2917686584
of_the_dishes,0.2914345081
and_the_place,0.2898504628
peshwari_naan,0.2895487923
favorite_dishes,0.2892411878
the_cash_register,0.2884199072
next_time,0.2876902625
buffet_for_lunch,0.2860287267
was_one_of_the_best,0.2858079096
was_a,0.2858079096
this_is_the,0.2858079096
the_restaurant_is,0.2858079096
and_i_was,0.2858079096
the_food_is_delicious,0.2849605776
absolutely_loved,0.2848612050
attentive_staff,0.2846881449
at_indian_restaurants,0.2843773540
chicken_tika,0.2836753649
for_the_food,0.2831992140
spiciest_curry,0.2824253649
places_in_town,0.2819687204
the_staff,0.2818355776
my_wife_and_i,0.2818079096
is_one_of_my_favorite,0.2818079096
i_really_enjoyed_the,0.2818079096
to_las_vegas,0.2817686584
love_indian_food_and,0.2813858696
large_portions,0.2807435579
the_menu_and,0.2798504628
and_the_portions,0.2798504628
was_a_bit,0.2791992140
a_couple_of_times,0.2791992140
the_cholas,0.2790363889
masala_and_the,0.2780425532
the_garlic_naan_was,0.2775692732
of_indian_dishes,0.2772810808
i_highly_recommend,0.2763162927
food_was_tasty,0.2760287267
bad_thing,0.2759020653
it_was,0.2758079096
i_like_the,0.2758079096
the_chicken_tiki,0.2755163749
chicken_tikki,0.2750669925
the_great_reviews,0.2743773540
favorite_restaurants,0.2742781336
my_favorite_dishes,0.2741878094
was_delicious_and_the,0.2740432037
the_spiciness_of,0.2740432037
of_indian_food,0.2737891188
good_indian_food,0.2737891188
prices_are_reasonable,0.2736753649
many_indian_restaurants,0.2735995741
couple_of_weeks,0.2732005587
blend_of_spices,0.2732005587
the_amount_of_food,0.2731992140
all_of_the_food,0.2731992140
the_server,0.2731958717
the_price,0.2718355776
you_can,0.2718079096
this_is_a_great_place,0.2718079096
a_lot_of,0.2718079096
the_palak_paneer,0.2717686584
food_was_amazing,0.2717462239
to_the_point,0.2714345081
very_reasonably_priced,0.2709996495
the_lunch_special,0.2700039525
the_lack_of,0.2698504628
of_and,0.2698504628
hot_and_fresh,0.2697800423
for_the_lunch_buffet_and,0.2689329096
great_food,0.2680085516
will_be,0.2676902625
hole_in_the_wall,0.2673964343
best_indian_buffet,0.2672810808
indian_food_i_have_had,0.2663057325
this_is_a,0.2658079096
but_the_food_was,0.2658079096
the_chicken_curry_and,0.2658045674
coming_back,0.2652543336
quality_of_the_food,0.2651571372
a_great_indian,0.2646723851
recommend_this_restaurant,0.2639220952
this_is_the_place,0.2631992140
chicken_and_the,0.2622352941
the_hostess,0.2621613889
the_lamb,0.2618355776
the_decor,0.2618355776
a_great_experience,0.2618287150
this_is_my_favorite_indian,0.2618079096
is_a_great_place_to,0.2618079096
i've_been,0.2618079096
as_well,0.2618079096
a_couple_of,0.2618079096
mint_indian_bistro,0.2615116011
of_the_restaurant,0.2614345081
absolutely_delicious,0.2614183478
food_coma,0.2611276226
tender_chicken,0.2610306934
fresh_ingredients,0.2608022084
to_indian_food,0.2604050220
the_las_vegas,0.2600039525
the_service_and,0.2598504628
and_the_restaurant,0.2598504628
and_the_buffet,0.2598504628
ordered_take_out,0.2596151195
ordered_the_tandoori,0.2592094592
the_only_place,0.2591992140
i_was_impressed,0.2581647312
restaurant_and_the,0.2580425532
curry_and_the,0.2580425532
buffet_and_the,0.2580425532
mantra_masala,0.2577105570
i_was_told,0.2574345081
in_the_riviera,0.2564000253
eat_indian_food,0.2560468430
the_interior_is,0.2558079096
the_food_was_very_good,0.2558079096
the_food_was_really_good,0.2558079096
i_was_able_to,0.2558079096
by_the,0.2558079096
and_the_prices_are,0.2558079096
shrimp_dish,0.2552675746
great_suggestions,0.2552675746
mango_lassis,0.2548244903
red_wine,0.2546509848
tikka_marsala,0.2544102046
the_food_and,0.2540432037
indian_village,0.2534881449
to_the_buffet,0.2531992140
channa_masala,0.2528474428
delicious_and_the,0.2522352941
more_than,0.2518079096
go_back,0.2518079096
for_the_first_time,0.2518079096
any_indian_restaurant,0.2512523540
the_vegetable_curry,0.2500039525
to_and,0.2498504628
the_best_and,0.2498504628
a_bit_pricey,0.2492200194
place_to_eat,0.2486212239
tika_masala,0.2480098287
in_the_middle,0.2474345081
food_was_great,0.2468820935
all_you_can_eat,0.2463672966
all_in_all,0.2458504628
the_other,0.2458079096
that_the,0.2458079096
i_love_the,0.2458079096
as_the,0.2458079096
poor_service,0.2452675746
meat_options,0.2452675746
the_best_indian_food_in,0.2449329096
vegetable_pakora,0.2445984637
impressed_with_the,0.2445410266
pilau_rice,0.2444102046
my_favorite_place,0.2443773540
was_that_the,0.2440432037
the_middle_of_the,0.2440432037
the_lamb_was,0.2440432037
me_was_the,0.2440432037
i_was_in_the,0.2440432037
indian_fare,0.2437590602
the_door,0.2431958717
the_happy_hour,0.2429076792
on_the_east_side,0.2418079096
if_you,0.2418079096
in_the_sauce,0.2414345081
reasonably_priced,0.2409887779
the_manager,0.2400708717
and_the_rice_was,0.2398504628
tiki_masala,0.2395887760
pretty_good,0.2393719807
lemon_rice,0.2390630780
great_and_the,0.2380425532
for_the_lunch_buffet,0.2378355776
every_time,0.2376902625
in_the_city,0.2374345081
lunch_or_dinner,0.2367598287
favorite_indian_place,0.2366338472
bottle_of_wine,0.2364690256
place_for_lunch,0.2360287267
is_the,0.2358079096
and_the_service_was_great,0.2345595081
restaurants_in_town,0.2343896506
the_time_i,0.2340432037
the_best_i_have,0.2340432037
the_chef,0.2331958717
and_the_garlic_naan,0.2331958717
the_menu,0.2318355776
the_best_indian_food_i've_had,0.2318079096
is_that_it_is,0.2318079096
if_you_like_indian_food,0.2318079096
mouth_watering,0.2316221626
was_the_perfect,0.2314345081
restaurant_in_madison,0.2305624186
perfectly_cooked,0.2301866990
is_and,0.2298504628
and_we,0.2298504628
food_was_decent,0.2292094592
some_of_the_best_indian_food,0.2291992140
here_for_the_lunch_buffet,0.2291992140
a_bit,0.2291992140
couple_times,0.2289604866
and_plain_naan,0.2284199072
if_you're,0.2276902625
on_the_table,0.2274345081
udupi_cafe,0.2273014812
my_boyfriend,0.2268079096
hit_the_spot,0.2258549302
the_only_downside,0.2258504628
the_staff_is,0.2258079096
the_only,0.2258079096
the_food_in,0.2258079096
some_of_the,0.2258079096
one_of_the,0.2258079096
from_the,0.2258079096
saffron_flavors_of_india,0.2251648444
the_wait_staff_is,0.2249329096
family_style,0.2241152705
was_great_and_the,0.2240432037
was_good_and_the,0.2240432037
the_price_is,0.2240432037
the_music_was,0.2240432037
i_had_the_chicken,0.2231992140
the_waitress,0.2231958717
the_kitchen,0.2231958717
the_host,0.2231958717
the_bf,0.2231958717
restaurants_in_madison,0.2231396506
items_on_the_menu,0.2229218430
wide_variety_of,0.2226939142
discovered_this_place,0.2223276226
the_best_indian_buffet,0.2223242140
in_for_the_lunch_buffet,0.2223242140
dishes_and_the,0.2222352941
the_restaurant,0.2218355776
a_great_meal,0.2218287150
with_rice_and_a,0.2218079096
we_were,0.2218079096
this_review_is_for_the,0.2218079096
i_thought_it_was,0.2218079096
i_am,0.2218079096
better_than,0.2218079096
a_little,0.2218079096
a_mango_lassi,0.2211804231
will_definitely_be,0.2208504628
was_and,0.2198504628
the_size_of,0.2198504628
and_some_of_the,0.2198504628
and_not_the,0.2198504628
reviews_on_yelp,0.2193896506
fry_bread,0.2180815797
service_and_the,0.2180425532
parking_lot,0.2180098287
the_best_thing,0.2174345081
at_the_restaurant,0.2174345081
food_is_pretty,0.2160287267
the_taste_of_the,0.2158079096
the_same,0.2158079096
and_it_was_a,0.2158079096
the_best_indian_restaurant_in,0.2149329096
glass_of_wine,0.2144452160
veggie_samosa,0.2143799215
the_one_i,0.2140432037
and_the_chicken_tikka,0.2131958717
a_and,0.2126504628
tikki_masala,0.2120850108
the_naan,0.2118355776
to_check_out_the,0.2118079096
not_a_big_fan,0.2118079096
my_friend_and_i,0.2118079096
i_would_recommend_this_place,0.2118079096
best_indian_food_i've_ever_had,0.2118079096
the_butter_chicken_was,0.2118045674
lamb_korma,0.2106996874
mint_bistro,0.2101866990
the_curries_are,0.2100432037
the_garlic_nan,0.2100039525
the_table_and,0.2098504628
the_food_was_good_and,0.2098504628
it_and,0.2098504628
and_the_staff,0.2098504628
and_the_other,0.2098504628
and_is,0.2098504628
kind_of,0.2093719807
one_of_the_owners,0.2091992140
one_of_the_best_indian_restaurants,0.2091992140
not_the_best_indian,0.2091992140
i_was_surprised,0.2091992140
i_was_expecting,0.2091992140
my_parents,0.2090926457
great_variety,0.2082067051
at_the_buffet,0.2074345081
mango_chicken,0.2073364259
place_was_pretty,0.2063923594
a_bad_meal,0.2062842340
variety_of_indian,0.2060287267
were_the,0.2058079096
the_the,0.2058079096
the_atmosphere_is,0.2058079096
that_is_the,0.2058079096
so_was_the,0.2058079096
it_to_the,0.2058079096
good_the,0.2058079096
at_other_places,0.2053328138
lamb_tikka,0.2042781336
the_highlight_of,0.2040432037
the_end_of,0.2040432037
the_decor_and,0.2040432037
and_the_portions_were,0.2040432037
on_the_buffet,0.2031992140
the_mango_lassi_was,0.2031682037
our_favorite_indian,0.2031215980
selection_of_indian,0.2023344592
rice_and_the,0.2022352941
nice_and_the,0.2022352941
the_garlic,0.2018355776
this_place_is,0.2018079096
my_husband_had_the,0.2018079096
i_wanted_to,0.2018079096
i_have_been,0.2018079096
buffet_line,0.2009143385
food_was_outstanding,0.2005624186
creamy_sauce,0.2002183478
the_rest,0.2000708717
white_meat,0.2000379227
the_samosa_factory,0.2000039525
the_fish_curry,0.2000039525
and_was,0.1998504628
and_to,0.1998504628
and_the_sauce,0.1998504628
and_the_owner,0.1998504628
and_of,0.1998504628
and_had_the,0.1998504628
ordered_a_chicken,0.1995730919
tried_the_lunch_buffet,0.1991992140
i_was_craving,0.1991992140
go_to_this_place,0.1991992140
food_is_awesome,0.1981749764
and_naan,0.1976118264
in_the_kitchen,0.1974345081
and_great_food,0.1970562709
nice_and,0.1965395339
to_have_the,0.1958079096
this_was_one_of_the,0.1958079096
the_very,0.1958079096
the_decor_is,0.1958079096
it_was_the,0.1958079096
and_i_had_a,0.1958079096
friday_night,0.1953652705
friend_ordered,0.1953126164
the_okra,0.1949605776
the_wait_staff_was,0.1949329096
was_a_tad,0.1948159800
have_to_pay,0.1948159800
a_nice_change,0.1942604245
the_smell_of,0.1940432037
to_the_food,0.1931992140
for_the_price,0.1931992140
the_walls,0.1931958717
chicken_saag,0.1929354553
place_in_town,0.1926980919
kebab_mahal,0.1924629632
the_best_indian_restaurant,0.1923242140
was_pleasantly_surprised,0.1918287150
we_ordered,0.1918079096
this_was_one_of_the_best,0.1918079096
as_good_as_it_gets,0.1918079096
the_basmati_rice,0.1917686584
restaurant_in_town,0.1915969014
gobi_manchurian_is,0.1908856219
best_indian_food,0.1907761636
ton_of_food,0.1905624186
the_worst,0.1900708717
we_were_the_only,0.1900432037
the_prices_were,0.1900432037
the_only_thing_i,0.1900432037
the_food_itself,0.1900432037
and_the_waiter,0.1898504628
and_the_quality,0.1898504628
and_the_prices,0.1898504628
part_of_the_meal,0.1891992140
a_few_weeks_ago,0.1891598498
the_same_thing,0.1874345081
all_the_dishes,0.1874345081
late_night,0.1874261400
place_to_go_for,0.1863057325
absolutely_amazing,0.1860507008
attentive_service,0.1859020653
beer_and_wine,0.1858549302
was_quick_and,0.1858504628
and_efficient,0.1858504628
the_dhaba_is,0.1858079096
the_ambiance_is,0.1858079096
not_the,0.1858079096
i_was_a,0.1858079096
i_opted_for_the,0.1858079096
one_of_my_favorites,0.1856346355
family_run,0.1853652705
as_an_appetizer,0.1851172966
not_the_best_indian_food,0.1849329096
place_for_indian,0.1847219014
with_indian_food,0.1843773540
an_indian_food,0.1843773540
the_ambience_is,0.1840432037
at_the_end_of_the,0.1840432037
and_the_portions_are,0.1840432037
friendly_and_the,0.1840000000
in_the_restaurant,0.1831992140
i_had_the_lamb,0.1831992140
the_bartender,0.1826795674
the_difference,0.1821613889
the_service,0.1818355776
to_be,0.1818079096
the_food_came_out,0.1818079096
the_flavors_were,0.1818079096
one_of_my_favorite_indian,0.1818079096
if_you_are_looking_for,0.1818079096
i_was_looking_for,0.1818079096
have_been,0.1818079096
the_employees,0.1816450846
a_lunch_buffet,0.1811804231
the_service_was_friendly,0.1809605776
were_seated_immediately,0.1802251023
the_owners,0.1800708717
the_staff_were,0.1800432037
the_second_time,0.1800432037
the_sauces_were,0.1800432037
the_portions_were,0.1800432037
the_only_reason_i,0.1800432037
the_first_time,0.1800432037
and_the_wait,0.1798504628
